Date,Adj Close,year,month,day
1991/1/22,328.309998,1991,1,22
1991/1/23,330.209991,1991,1,23
1991/1/24,334.779999,1991,1,24
1991/1/25,336.070007,1991,1,25
1991/1/28,336.029999,1991,1,28
1991/1/29,335.839996,1991,1,29
1991/1/30,340.910004,1991,1,30
1991/1/31,343.929993,1991,1,31
1991/2/1,343.049988,1991,2,1
1991/2/4,348.339996,1991,2,4
1991/2/5,351.26001,1991,2,5
1991/2/6,358.070007,1991,2,6
1991/2/7,356.519989,1991,2,7
1991/2/8,359.350006,1991,2,8
1991/2/11,368.579987,1991,2,11
1991/2/12,365.5,1991,2,12
1991/2/13,369.019989,1991,2,13
1991/2/14,364.220001,1991,2,14
1991/2/15,369.059998,1991,2,15
1991/2/19,369.390015,1991,2,19
1991/2/20,365.140015,1991,2,20
1991/2/21,364.970001,1991,2,21
1991/2/22,365.649994,1991,2,22
1991/2/25,367.26001,1991,2,25
1991/2/26,362.809998,1991,2,26
1991/2/27,367.73999,1991,2,27
1991/2/28,367.070007,1991,2,28
1991/3/1,370.470001,1991,3,1
1991/3/4,369.329987,1991,3,4
1991/3/5,376.720001,1991,3,5
1991/3/6,376.170013,1991,3,6
1991/3/7,375.910004,1991,3,7
1991/3/8,374.950012,1991,3,8
1991/3/11,372.959991,1991,3,11
1991/3/12,370.029999,1991,3,12
1991/3/13,374.570007,1991,3,13
1991/3/14,373.5,1991,3,14
1991/3/15,373.589996,1991,3,15
1991/3/18,372.109985,1991,3,18
1991/3/19,366.589996,1991,3,19
1991/3/20,367.920013,1991,3,20
1991/3/21,366.579987,1991,3,21
1991/3/22,367.480011,1991,3,22
1991/3/25,369.829987,1991,3,25
1991/3/26,376.299988,1991,3,26
1991/3/27,375.350006,1991,3,27
1991/3/28,375.220001,1991,3,28
1991/4/1,371.299988,1991,4,1
1991/4/2,379.5,1991,4,2
1991/4/3,378.940002,1991,4,3
1991/4/4,379.769989,1991,4,4
1991/4/5,375.359985,1991,4,5
1991/4/8,378.660004,1991,4,8
1991/4/9,373.559998,1991,4,9
1991/4/10,373.149994,1991,4,10
1991/4/11,377.630005,1991,4,11
1991/4/12,380.399994,1991,4,12
1991/4/15,381.190002,1991,4,15
1991/4/16,387.619995,1991,4,16
1991/4/17,390.450012,1991,4,17
1991/4/18,388.459991,1991,4,18
1991/4/19,384.200012,1991,4,19
1991/4/22,380.950012,1991,4,22
1991/4/23,381.76001,1991,4,23
1991/4/24,382.76001,1991,4,24
1991/4/25,379.25,1991,4,25
1991/4/26,379.019989,1991,4,26
1991/4/29,373.660004,1991,4,29
1991/4/30,375.339996,1991,4,30
1991/5/1,380.290009,1991,5,1
1991/5/2,380.519989,1991,5,2
1991/5/3,380.799988,1991,5,3
1991/5/6,380.079987,1991,5,6
1991/5/7,377.320007,1991,5,7
1991/5/8,378.51001,1991,5,8
1991/5/9,383.25,1991,5,9
1991/5/10,375.73999,1991,5,10
1991/5/13,376.76001,1991,5,13
1991/5/14,371.619995,1991,5,14
1991/5/15,368.570007,1991,5,15
1991/5/16,372.190002,1991,5,16
1991/5/17,372.390015,1991,5,17
1991/5/20,372.279999,1991,5,20
1991/5/21,375.350006,1991,5,21
1991/5/22,376.190002,1991,5,22
1991/5/23,374.959991,1991,5,23
1991/5/24,377.48999,1991,5,24
1991/5/28,381.940002,1991,5,28
1991/5/29,382.790009,1991,5,29
1991/5/30,386.959991,1991,5,30
1991/5/31,389.829987,1991,5,31
1991/6/3,388.059998,1991,6,3
1991/6/4,387.73999,1991,6,4
1991/6/5,385.089996,1991,6,5
1991/6/6,383.630005,1991,6,6
1991/6/7,379.429993,1991,6,7
1991/6/10,378.570007,1991,6,10
1991/6/11,381.049988,1991,6,11
1991/6/12,376.649994,1991,6,12
1991/6/13,377.630005,1991,6,13
1991/6/14,382.290009,1991,6,14
1991/6/17,380.130005,1991,6,17
1991/6/18,378.589996,1991,6,18
1991/6/19,375.089996,1991,6,19
1991/6/20,375.420013,1991,6,20
1991/6/21,377.75,1991,6,21
1991/6/24,370.940002,1991,6,24
1991/6/25,370.649994,1991,6,25
1991/6/26,371.589996,1991,6,26
1991/6/27,374.399994,1991,6,27
1991/6/28,371.160004,1991,6,28
1991/7/1,377.920013,1991,7,1
1991/7/2,377.470001,1991,7,2
1991/7/3,373.329987,1991,7,3
1991/7/5,374.079987,1991,7,5
1991/7/8,377.940002,1991,7,8
1991/7/9,376.109985,1991,7,9
1991/7/10,375.73999,1991,7,10
1991/7/11,376.970001,1991,7,11
1991/7/12,380.25,1991,7,12
1991/7/15,382.390015,1991,7,15
1991/7/16,381.540009,1991,7,16
1991/7/17,381.179993,1991,7,17
1991/7/18,385.369995,1991,7,18
1991/7/19,384.220001,1991,7,19
1991/7/22,382.880005,1991,7,22
1991/7/23,379.420013,1991,7,23
1991/7/24,378.640015,1991,7,24
1991/7/25,380.959991,1991,7,25
1991/7/26,380.929993,1991,7,26
1991/7/29,383.149994,1991,7,29
1991/7/30,386.690002,1991,7,30
1991/7/31,387.809998,1991,7,31
1991/8/1,387.119995,1991,8,1
1991/8/2,387.179993,1991,8,2
1991/8/5,385.059998,1991,8,5
1991/8/6,390.619995,1991,8,6
1991/8/7,390.559998,1991,8,7
1991/8/8,389.320007,1991,8,8
1991/8/9,387.119995,1991,8,9
1991/8/12,388.019989,1991,8,12
1991/8/13,389.619995,1991,8,13
1991/8/14,389.899994,1991,8,14
1991/8/15,389.329987,1991,8,15
1991/8/16,385.579987,1991,8,16
1991/8/19,376.470001,1991,8,19
1991/8/20,379.429993,1991,8,20
1991/8/21,390.589996,1991,8,21
1991/8/22,391.329987,1991,8,22
1991/8/23,394.170013,1991,8,23
1991/8/26,393.850006,1991,8,26
1991/8/27,393.059998,1991,8,27
1991/8/28,396.640015,1991,8,28
1991/8/29,396.470001,1991,8,29
1991/8/30,395.429993,1991,8,30
1991/9/3,392.149994,1991,9,3
1991/9/4,389.970001,1991,9,4
1991/9/5,389.140015,1991,9,5
1991/9/6,389.100006,1991,9,6
1991/9/9,388.570007,1991,9,9
1991/9/10,384.559998,1991,9,10
1991/9/11,385.089996,1991,9,11
1991/9/12,387.339996,1991,9,12
1991/9/13,383.589996,1991,9,13
1991/9/16,385.779999,1991,9,16
1991/9/17,385.5,1991,9,17
1991/9/18,386.940002,1991,9,18
1991/9/19,387.559998,1991,9,19
1991/9/20,387.920013,1991,9,20
1991/9/23,385.920013,1991,9,23
1991/9/24,387.709991,1991,9,24
1991/9/25,386.880005,1991,9,25
1991/9/26,386.48999,1991,9,26
1991/9/27,385.899994,1991,9,27
1991/9/30,387.859985,1991,9,30
1991/10/1,389.200012,1991,10,1
1991/10/2,388.26001,1991,10,2
1991/10/3,384.470001,1991,10,3
1991/10/4,381.25,1991,10,4
1991/10/7,379.5,1991,10,7
1991/10/8,380.670013,1991,10,8
1991/10/9,376.799988,1991,10,9
1991/10/10,380.549988,1991,10,10
1991/10/11,381.450012,1991,10,11
1991/10/14,386.470001,1991,10,14
1991/10/15,391.01001,1991,10,15
1991/10/16,392.799988,1991,10,16
1991/10/17,391.920013,1991,10,17
1991/10/18,392.5,1991,10,18
1991/10/21,390.019989,1991,10,21
1991/10/22,387.829987,1991,10,22
1991/10/23,387.940002,1991,10,23
1991/10/24,385.070007,1991,10,24
1991/10/25,384.200012,1991,10,25
1991/10/28,389.519989,1991,10,28
1991/10/29,391.480011,1991,10,29
1991/10/30,392.959991,1991,10,30
1991/10/31,392.450012,1991,10,31
1991/11/1,391.320007,1991,11,1
1991/11/4,390.279999,1991,11,4
1991/11/5,388.709991,1991,11,5
1991/11/6,389.970001,1991,11,6
1991/11/7,393.720001,1991,11,7
1991/11/8,392.890015,1991,11,8
1991/11/11,393.119995,1991,11,11
1991/11/12,396.73999,1991,11,12
1991/11/13,397.410004,1991,11,13
1991/11/14,397.149994,1991,11,14
1991/11/15,382.619995,1991,11,15
1991/11/18,385.23999,1991,11,18
1991/11/19,379.420013,1991,11,19
1991/11/20,378.529999,1991,11,20
1991/11/21,380.059998,1991,11,21
1991/11/22,376.140015,1991,11,22
1991/11/25,375.339996,1991,11,25
1991/11/26,377.959991,1991,11,26
1991/11/27,376.549988,1991,11,27
1991/11/29,375.220001,1991,11,29
1991/12/2,381.399994,1991,12,2
1991/12/3,380.959991,1991,12,3
1991/12/4,380.070007,1991,12,4
1991/12/5,377.390015,1991,12,5
1991/12/6,379.100006,1991,12,6
1991/12/9,378.26001,1991,12,9
1991/12/10,377.899994,1991,12,10
1991/12/11,377.700012,1991,12,11
1991/12/12,381.549988,1991,12,12
1991/12/13,384.470001,1991,12,13
1991/12/16,384.459991,1991,12,16
1991/12/17,382.73999,1991,12,17
1991/12/18,383.480011,1991,12,18
1991/12/19,382.519989,1991,12,19
1991/12/20,387.040009,1991,12,20
1991/12/23,396.820007,1991,12,23
1991/12/24,399.329987,1991,12,24
1991/12/26,404.839996,1991,12,26
1991/12/27,406.459991,1991,12,27
1991/12/30,415.140015,1991,12,30
1991/12/31,417.089996,1991,12,31
1992/1/2,417.26001,1992,1,2
1992/1/3,419.339996,1992,1,3
1992/1/6,417.959991,1992,1,6
1992/1/7,417.399994,1992,1,7
1992/1/8,418.100006,1992,1,8
1992/1/9,417.609985,1992,1,9
1992/1/10,415.100006,1992,1,10
1992/1/13,414.339996,1992,1,13
1992/1/14,420.440002,1992,1,14
1992/1/15,420.769989,1992,1,15
1992/1/16,418.209991,1992,1,16
1992/1/17,418.859985,1992,1,17
1992/1/20,416.359985,1992,1,20
1992/1/21,412.640015,1992,1,21
1992/1/22,418.130005,1992,1,22
1992/1/23,414.959991,1992,1,23
1992/1/24,415.480011,1992,1,24
1992/1/27,414.98999,1992,1,27
1992/1/28,414.959991,1992,1,28
1992/1/29,410.339996,1992,1,29
1992/1/30,411.619995,1992,1,30
1992/1/31,408.779999,1992,1,31
1992/2/3,409.529999,1992,2,3
1992/2/4,413.850006,1992,2,4
1992/2/5,413.839996,1992,2,5
1992/2/6,413.820007,1992,2,6
1992/2/7,411.089996,1992,2,7
1992/2/10,413.769989,1992,2,10
1992/2/11,413.76001,1992,2,11
1992/2/12,417.130005,1992,2,12
1992/2/13,413.690002,1992,2,13
1992/2/14,412.480011,1992,2,14
1992/2/18,407.380005,1992,2,18
1992/2/19,408.26001,1992,2,19
1992/2/20,413.899994,1992,2,20
1992/2/21,411.429993,1992,2,21
1992/2/24,412.269989,1992,2,24
1992/2/25,410.450012,1992,2,25
1992/2/26,415.350006,1992,2,26
1992/2/27,413.859985,1992,2,27
1992/2/28,412.700012,1992,2,28
1992/3/2,412.450012,1992,3,2
1992/3/3,412.850006,1992,3,3
1992/3/4,409.329987,1992,3,4
1992/3/5,406.51001,1992,3,5
1992/3/6,404.440002,1992,3,6
1992/3/9,405.209991,1992,3,9
1992/3/10,406.890015,1992,3,10
1992/3/11,404.029999,1992,3,11
1992/3/12,403.890015,1992,3,12
1992/3/13,405.839996,1992,3,13
1992/3/16,406.390015,1992,3,16
1992/3/17,409.579987,1992,3,17
1992/3/18,409.149994,1992,3,18
1992/3/19,409.799988,1992,3,19
1992/3/20,411.299988,1992,3,20
1992/3/23,409.910004,1992,3,23
1992/3/24,408.880005,1992,3,24
1992/3/25,407.519989,1992,3,25
1992/3/26,407.859985,1992,3,26
1992/3/27,403.5,1992,3,27
1992/3/30,403,1992,3,30
1992/3/31,403.690002,1992,3,31
1992/4/1,404.230011,1992,4,1
1992/4/2,400.5,1992,4,2
1992/4/3,401.549988,1992,4,3
1992/4/6,405.589996,1992,4,6
1992/4/7,398.059998,1992,4,7
1992/4/8,394.5,1992,4,8
1992/4/9,400.640015,1992,4,9
1992/4/10,404.290009,1992,4,10
1992/4/13,406.079987,1992,4,13
1992/4/14,412.390015,1992,4,14
1992/4/15,416.279999,1992,4,15
1992/4/16,416.040009,1992,4,16
1992/4/20,410.179993,1992,4,20
1992/4/21,410.26001,1992,4,21
1992/4/22,409.809998,1992,4,22
1992/4/23,411.600006,1992,4,23
1992/4/24,409.019989,1992,4,24
1992/4/27,408.450012,1992,4,27
1992/4/28,409.109985,1992,4,28
1992/4/29,412.019989,1992,4,29
1992/4/30,414.950012,1992,4,30
1992/5/1,412.529999,1992,5,1
1992/5/4,416.910004,1992,5,4
1992/5/5,416.839996,1992,5,5
1992/5/6,416.790009,1992,5,6
1992/5/7,415.850006,1992,5,7
1992/5/8,416.049988,1992,5,8
1992/5/11,418.48999,1992,5,11
1992/5/12,416.290009,1992,5,12
1992/5/13,416.450012,1992,5,13
1992/5/14,413.140015,1992,5,14
1992/5/15,410.089996,1992,5,15
1992/5/18,412.809998,1992,5,18
1992/5/19,416.369995,1992,5,19
1992/5/20,415.390015,1992,5,20
1992/5/21,412.600006,1992,5,21
1992/5/22,414.019989,1992,5,22
1992/5/26,411.410004,1992,5,26
1992/5/27,412.170013,1992,5,27
1992/5/28,416.73999,1992,5,28
1992/5/29,415.350006,1992,5,29
1992/6/1,417.299988,1992,6,1
1992/6/2,413.5,1992,6,2
1992/6/3,414.589996,1992,6,3
1992/6/4,413.26001,1992,6,4
1992/6/5,413.480011,1992,6,5
1992/6/8,413.359985,1992,6,8
1992/6/9,410.059998,1992,6,9
1992/6/10,407.25,1992,6,10
1992/6/11,409.049988,1992,6,11
1992/6/12,409.76001,1992,6,12
1992/6/15,410.290009,1992,6,15
1992/6/16,408.320007,1992,6,16
1992/6/17,402.26001,1992,6,17
1992/6/18,400.959991,1992,6,18
1992/6/19,403.670013,1992,6,19
1992/6/22,403.399994,1992,6,22
1992/6/23,404.040009,1992,6,23
1992/6/24,403.839996,1992,6,24
1992/6/25,403.119995,1992,6,25
1992/6/26,403.450012,1992,6,26
1992/6/29,408.940002,1992,6,29
1992/6/30,408.140015,1992,6,30
1992/7/1,412.880005,1992,7,1
1992/7/2,411.769989,1992,7,2
1992/7/6,413.839996,1992,7,6
1992/7/7,409.160004,1992,7,7
1992/7/8,410.279999,1992,7,8
1992/7/9,414.230011,1992,7,9
1992/7/10,414.619995,1992,7,10
1992/7/13,414.869995,1992,7,13
1992/7/14,417.679993,1992,7,14
1992/7/15,417.100006,1992,7,15
1992/7/16,417.540009,1992,7,16
1992/7/17,415.619995,1992,7,17
1992/7/20,413.75,1992,7,20
1992/7/21,413.76001,1992,7,21
1992/7/22,410.929993,1992,7,22
1992/7/23,412.079987,1992,7,23
1992/7/24,411.600006,1992,7,24
1992/7/27,411.540009,1992,7,27
1992/7/28,417.519989,1992,7,28
1992/7/29,422.230011,1992,7,29
1992/7/30,423.920013,1992,7,30
1992/7/31,424.209991,1992,7,31
1992/8/3,425.089996,1992,8,3
1992/8/4,424.359985,1992,8,4
1992/8/5,422.190002,1992,8,5
1992/8/6,420.589996,1992,8,6
1992/8/7,418.880005,1992,8,7
1992/8/10,419.420013,1992,8,10
1992/8/11,418.899994,1992,8,11
1992/8/12,417.779999,1992,8,12
1992/8/13,417.730011,1992,8,13
1992/8/14,419.910004,1992,8,14
1992/8/17,420.73999,1992,8,17
1992/8/18,421.339996,1992,8,18
1992/8/19,418.190002,1992,8,19
1992/8/20,418.26001,1992,8,20
1992/8/21,414.850006,1992,8,21
1992/8/24,410.720001,1992,8,24
1992/8/25,411.609985,1992,8,25
1992/8/26,413.51001,1992,8,26
1992/8/27,413.529999,1992,8,27
1992/8/28,414.839996,1992,8,28
1992/8/31,414.029999,1992,8,31
1992/9/1,416.070007,1992,9,1
1992/9/2,417.980011,1992,9,2
1992/9/3,417.980011,1992,9,3
1992/9/4,417.079987,1992,9,4
1992/9/8,414.440002,1992,9,8
1992/9/9,416.359985,1992,9,9
1992/9/10,419.950012,1992,9,10
1992/9/11,419.579987,1992,9,11
1992/9/14,425.269989,1992,9,14
1992/9/15,419.769989,1992,9,15
1992/9/16,419.920013,1992,9,16
1992/9/17,419.929993,1992,9,17
1992/9/18,422.929993,1992,9,18
1992/9/21,422.140015,1992,9,21
1992/9/22,417.140015,1992,9,22
1992/9/23,417.440002,1992,9,23
1992/9/24,418.470001,1992,9,24
1992/9/25,414.350006,1992,9,25
1992/9/28,416.619995,1992,9,28
1992/9/29,416.799988,1992,9,29
1992/9/30,417.799988,1992,9,30
1992/10/1,416.290009,1992,10,1
1992/10/2,410.470001,1992,10,2
1992/10/5,407.570007,1992,10,5
1992/10/6,407.179993,1992,10,6
1992/10/7,404.25,1992,10,7
1992/10/8,407.75,1992,10,8
1992/10/9,402.660004,1992,10,9
1992/10/12,407.440002,1992,10,12
1992/10/13,409.299988,1992,10,13
1992/10/14,409.369995,1992,10,14
1992/10/15,409.600006,1992,10,15
1992/10/16,411.730011,1992,10,16
1992/10/19,414.980011,1992,10,19
1992/10/20,415.480011,1992,10,20
1992/10/21,415.670013,1992,10,21
1992/10/22,414.899994,1992,10,22
1992/10/23,414.100006,1992,10,23
1992/10/26,418.160004,1992,10,26
1992/10/27,418.48999,1992,10,27
1992/10/28,420.130005,1992,10,28
1992/10/29,420.859985,1992,10,29
1992/10/30,418.679993,1992,10,30
1992/11/2,422.75,1992,11,2
1992/11/3,419.920013,1992,11,3
1992/11/4,417.109985,1992,11,4
1992/11/5,418.339996,1992,11,5
1992/11/6,417.579987,1992,11,6
1992/11/9,418.589996,1992,11,9
1992/11/10,418.619995,1992,11,10
1992/11/11,422.200012,1992,11,11
1992/11/12,422.869995,1992,11,12
1992/11/13,422.429993,1992,11,13
1992/11/16,420.679993,1992,11,16
1992/11/17,419.269989,1992,11,17
1992/11/18,422.850006,1992,11,18
1992/11/19,423.609985,1992,11,19
1992/11/20,426.649994,1992,11,20
1992/11/23,425.119995,1992,11,23
1992/11/24,427.589996,1992,11,24
1992/11/25,429.190002,1992,11,25
1992/11/27,430.160004,1992,11,27
1992/11/30,431.350006,1992,11,30
1992/12/1,430.779999,1992,12,1
1992/12/2,429.890015,1992,12,2
1992/12/3,429.910004,1992,12,3
1992/12/4,432.059998,1992,12,4
1992/12/7,435.309998,1992,12,7
1992/12/8,436.98999,1992,12,8
1992/12/9,435.649994,1992,12,9
1992/12/10,434.640015,1992,12,10
1992/12/11,433.730011,1992,12,11
1992/12/14,432.839996,1992,12,14
1992/12/15,432.570007,1992,12,15
1992/12/16,431.519989,1992,12,16
1992/12/17,435.429993,1992,12,17
1992/12/18,441.279999,1992,12,18
1992/12/21,440.700012,1992,12,21
1992/12/22,440.309998,1992,12,22
1992/12/23,439.029999,1992,12,23
1992/12/24,439.769989,1992,12,24
1992/12/28,439.149994,1992,12,28
1992/12/29,437.980011,1992,12,29
1992/12/30,438.820007,1992,12,30
1992/12/31,435.709991,1992,12,31
1993/1/4,435.380005,1993,1,4
1993/1/5,434.339996,1993,1,5
1993/1/6,434.519989,1993,1,6
1993/1/7,430.730011,1993,1,7
1993/1/8,429.049988,1993,1,8
1993/1/11,430.950012,1993,1,11
1993/1/12,431.040009,1993,1,12
1993/1/13,433.029999,1993,1,13
1993/1/14,435.940002,1993,1,14
1993/1/15,437.149994,1993,1,15
1993/1/18,436.839996,1993,1,18
1993/1/19,435.130005,1993,1,19
1993/1/20,433.369995,1993,1,20
1993/1/21,435.48999,1993,1,21
1993/1/22,436.109985,1993,1,22
1993/1/25,440.01001,1993,1,25
1993/1/26,439.950012,1993,1,26
1993/1/27,438.109985,1993,1,27
1993/1/28,438.660004,1993,1,28
1993/1/29,438.779999,1993,1,29
1993/2/1,442.519989,1993,2,1
1993/2/2,442.549988,1993,2,2
1993/2/3,447.200012,1993,2,3
1993/2/4,449.559998,1993,2,4
1993/2/5,448.929993,1993,2,5
1993/2/8,447.850006,1993,2,8
1993/2/9,445.329987,1993,2,9
1993/2/10,446.230011,1993,2,10
1993/2/11,447.660004,1993,2,11
1993/2/12,444.579987,1993,2,12
1993/2/16,433.910004,1993,2,16
1993/2/17,433.299988,1993,2,17
1993/2/18,431.899994,1993,2,18
1993/2/19,434.220001,1993,2,19
1993/2/22,435.23999,1993,2,22
1993/2/23,434.799988,1993,2,23
1993/2/24,440.869995,1993,2,24
1993/2/25,442.339996,1993,2,25
1993/2/26,443.380005,1993,2,26
1993/3/1,442.01001,1993,3,1
1993/3/2,447.899994,1993,3,2
1993/3/3,449.26001,1993,3,3
1993/3/4,447.339996,1993,3,4
1993/3/5,446.109985,1993,3,5
1993/3/8,454.709991,1993,3,8
1993/3/9,454.399994,1993,3,9
1993/3/10,456.329987,1993,3,10
1993/3/11,453.720001,1993,3,11
1993/3/12,449.829987,1993,3,12
1993/3/15,451.429993,1993,3,15
1993/3/16,451.369995,1993,3,16
1993/3/17,448.309998,1993,3,17
1993/3/18,451.890015,1993,3,18
1993/3/19,450.179993,1993,3,19
1993/3/22,448.880005,1993,3,22
1993/3/23,448.76001,1993,3,23
1993/3/24,448.070007,1993,3,24
1993/3/25,450.880005,1993,3,25
1993/3/26,447.779999,1993,3,26
1993/3/29,450.769989,1993,3,29
1993/3/30,451.970001,1993,3,30
1993/3/31,451.670013,1993,3,31
1993/4/1,450.299988,1993,4,1
1993/4/2,441.390015,1993,4,2
1993/4/5,442.290009,1993,4,5
1993/4/6,441.160004,1993,4,6
1993/4/7,442.730011,1993,4,7
1993/4/8,441.839996,1993,4,8
1993/4/12,448.369995,1993,4,12
1993/4/13,449.220001,1993,4,13
1993/4/14,448.660004,1993,4,14
1993/4/15,448.399994,1993,4,15
1993/4/16,448.940002,1993,4,16
1993/4/19,447.459991,1993,4,19
1993/4/20,445.100006,1993,4,20
1993/4/21,443.630005,1993,4,21
1993/4/22,439.459991,1993,4,22
1993/4/23,437.029999,1993,4,23
1993/4/26,433.540009,1993,4,26
1993/4/27,438.01001,1993,4,27
1993/4/28,438.019989,1993,4,28
1993/4/29,438.890015,1993,4,29
1993/4/30,440.190002,1993,4,30
1993/5/3,442.459991,1993,5,3
1993/5/4,444.049988,1993,5,4
1993/5/5,444.519989,1993,5,5
1993/5/6,443.26001,1993,5,6
1993/5/7,442.309998,1993,5,7
1993/5/10,442.799988,1993,5,10
1993/5/11,444.359985,1993,5,11
1993/5/12,444.799988,1993,5,12
1993/5/13,439.230011,1993,5,13
1993/5/14,439.559998,1993,5,14
1993/5/17,440.369995,1993,5,17
1993/5/18,440.320007,1993,5,18
1993/5/19,447.570007,1993,5,19
1993/5/20,450.589996,1993,5,20
1993/5/21,445.839996,1993,5,21
1993/5/24,448,1993,5,24
1993/5/25,448.850006,1993,5,25
1993/5/26,453.440002,1993,5,26
1993/5/27,452.410004,1993,5,27
1993/5/28,450.190002,1993,5,28
1993/6/1,453.829987,1993,6,1
1993/6/2,453.850006,1993,6,2
1993/6/3,452.48999,1993,6,3
1993/6/4,450.059998,1993,6,4
1993/6/7,447.690002,1993,6,7
1993/6/8,444.709991,1993,6,8
1993/6/9,445.779999,1993,6,9
1993/6/10,445.380005,1993,6,10
1993/6/11,447.26001,1993,6,11
1993/6/14,447.709991,1993,6,14
1993/6/15,446.269989,1993,6,15
1993/6/16,447.429993,1993,6,16
1993/6/17,448.540009,1993,6,17
1993/6/18,443.679993,1993,6,18
1993/6/21,446.220001,1993,6,21
1993/6/22,445.929993,1993,6,22
1993/6/23,443.190002,1993,6,23
1993/6/24,446.619995,1993,6,24
1993/6/25,447.600006,1993,6,25
1993/6/28,451.850006,1993,6,28
1993/6/29,450.690002,1993,6,29
1993/6/30,450.529999,1993,6,30
1993/7/1,449.019989,1993,7,1
1993/7/2,445.839996,1993,7,2
1993/7/6,441.429993,1993,7,6
1993/7/7,442.829987,1993,7,7
1993/7/8,448.640015,1993,7,8
1993/7/9,448.109985,1993,7,9
1993/7/12,448.980011,1993,7,12
1993/7/13,448.089996,1993,7,13
1993/7/14,450.079987,1993,7,14
1993/7/15,449.220001,1993,7,15
1993/7/16,445.75,1993,7,16
1993/7/19,446.029999,1993,7,19
1993/7/20,447.309998,1993,7,20
1993/7/21,447.179993,1993,7,21
1993/7/22,444.51001,1993,7,22
1993/7/23,447.100006,1993,7,23
1993/7/26,449.089996,1993,7,26
1993/7/27,448.23999,1993,7,27
1993/7/28,447.190002,1993,7,28
1993/7/29,450.23999,1993,7,29
1993/7/30,448.130005,1993,7,30
1993/8/2,450.149994,1993,8,2
1993/8/3,449.269989,1993,8,3
1993/8/4,448.540009,1993,8,4
1993/8/5,448.130005,1993,8,5
1993/8/6,448.679993,1993,8,6
1993/8/9,450.720001,1993,8,9
1993/8/10,449.450012,1993,8,10
1993/8/11,450.459991,1993,8,11
1993/8/12,448.959991,1993,8,12
1993/8/13,450.140015,1993,8,13
1993/8/16,452.380005,1993,8,16
1993/8/17,453.130005,1993,8,17
1993/8/18,456.040009,1993,8,18
1993/8/19,456.429993,1993,8,19
1993/8/20,456.160004,1993,8,20
1993/8/23,455.230011,1993,8,23
1993/8/24,459.769989,1993,8,24
1993/8/25,460.130005,1993,8,25
1993/8/26,461.040009,1993,8,26
1993/8/27,460.540009,1993,8,27
1993/8/30,461.899994,1993,8,30
1993/8/31,463.559998,1993,8,31
1993/9/1,463.149994,1993,9,1
1993/9/2,461.299988,1993,9,2
1993/9/3,461.339996,1993,9,3
1993/9/7,458.519989,1993,9,7
1993/9/8,456.649994,1993,9,8
1993/9/9,457.5,1993,9,9
1993/9/10,461.720001,1993,9,10
1993/9/13,462.059998,1993,9,13
1993/9/14,459.899994,1993,9,14
1993/9/15,461.600006,1993,9,15
1993/9/16,459.429993,1993,9,16
1993/9/17,458.829987,1993,9,17
1993/9/20,455.049988,1993,9,20
1993/9/21,452.950012,1993,9,21
1993/9/22,456.200012,1993,9,22
1993/9/23,457.73999,1993,9,23
1993/9/24,457.630005,1993,9,24
1993/9/27,461.799988,1993,9,27
1993/9/28,461.529999,1993,9,28
1993/9/29,460.109985,1993,9,29
1993/9/30,458.929993,1993,9,30
1993/10/1,461.279999,1993,10,1
1993/10/4,461.339996,1993,10,4
1993/10/5,461.200012,1993,10,5
1993/10/6,460.73999,1993,10,6
1993/10/7,459.179993,1993,10,7
1993/10/8,460.309998,1993,10,8
1993/10/11,460.880005,1993,10,11
1993/10/12,461.119995,1993,10,12
1993/10/13,461.48999,1993,10,13
1993/10/14,466.829987,1993,10,14
1993/10/15,469.5,1993,10,15
1993/10/18,468.450012,1993,10,18
1993/10/19,466.209991,1993,10,19
1993/10/20,466.070007,1993,10,20
1993/10/21,465.359985,1993,10,21
1993/10/22,463.269989,1993,10,22
1993/10/25,464.200012,1993,10,25
1993/10/26,464.299988,1993,10,26
1993/10/27,464.609985,1993,10,27
1993/10/28,467.730011,1993,10,28
1993/10/29,467.829987,1993,10,29
1993/11/1,469.100006,1993,11,1
1993/11/2,468.440002,1993,11,2
1993/11/3,463.019989,1993,11,3
1993/11/4,457.48999,1993,11,4
1993/11/5,459.570007,1993,11,5
1993/11/8,460.209991,1993,11,8
1993/11/9,460.329987,1993,11,9
1993/11/10,463.720001,1993,11,10
1993/11/11,462.640015,1993,11,11
1993/11/12,465.390015,1993,11,12
1993/11/15,463.75,1993,11,15
1993/11/16,466.73999,1993,11,16
1993/11/17,464.809998,1993,11,17
1993/11/18,463.619995,1993,11,18
1993/11/19,462.600006,1993,11,19
1993/11/22,459.130005,1993,11,22
1993/11/23,461.029999,1993,11,23
1993/11/24,462.359985,1993,11,24
1993/11/26,463.059998,1993,11,26
1993/11/29,461.899994,1993,11,29
1993/11/30,461.790009,1993,11,30
1993/12/1,461.890015,1993,12,1
1993/12/2,463.109985,1993,12,2
1993/12/3,464.890015,1993,12,3
1993/12/6,466.429993,1993,12,6
1993/12/7,466.76001,1993,12,7
1993/12/8,466.290009,1993,12,8
1993/12/9,464.179993,1993,12,9
1993/12/10,463.929993,1993,12,10
1993/12/13,465.700012,1993,12,13
1993/12/14,463.059998,1993,12,14
1993/12/15,461.839996,1993,12,15
1993/12/16,463.339996,1993,12,16
1993/12/17,466.380005,1993,12,17
